Ref#,Prefix,Property Name,State,County,City,Street & Number,Status,Request Type,Restricted Address,Acreage of Property,Area of Significance,Category of Property,External Link,Level of Significance - International,Level of Significance - National,Level of Significance - State,Level of Significance - Local,Level of Significance - Not Indicated,Listed Date,NHL Designated Date,Other Names,Park Name,Property ID,Address,latitude,longitude
06000326,NA,Glendale High School Auditorium,ARIZONA,Maricopa,Glendale,6216 W. Myrtle Ave.,Listed,Single,FALSE,0.9,COMMUNITY PLANNING AND DEVELOPMENT,BUILDING,https://catalog.archives.gov/id/75610121,FALSE,FALSE,FALSE,TRUE,FALSE,5/2/06,NA,NA,NA,06000326,"6216 W. Myrtle Ave., Glendale, ARIZONA",33.542290671515,-112.194078859032
85002170,NA,Grady Gammage Memorial Auditorium,ARIZONA,Maricopa,Tempe,NE Corner of Mill and Apache,Listed,Multiple,FALSE,18,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75608299,FALSE,FALSE,FALSE,TRUE,FALSE,9/11/85,NA,#140,NA,85002170,"NE Corner of Mill and Apache, Tempe, ARIZONA",33.415954016808,-111.939574019955
96000040,NA,Laveen School Auditorium,ARIZONA,Maricopa,Laveen,5001 W. Dobbins Rd.,Listed,Single,FALSE,0.9,TRANSPORTATION,BUILDING,https://catalog.archives.gov/id/75610250,FALSE,FALSE,FALSE,TRUE,FALSE,2/16/96,NA,"Building A,Laveen School",NA,96000040,"5001 W. Dobbins Rd., Laveen, ARIZONA",33.362185826228,-112.167263977307
85002067,NA,Orpheum Theater,ARIZONA,Maricopa,Phoenix,209 W. Adams,Listed,Multiple,FALSE,0.9,COMMERCE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/75608603,FALSE,FALSE,FALSE,TRUE,FALSE,9/4/85,NA,37-19,NA,85002067,"209 W. Adams, Phoenix, ARIZONA",33.449253504766,-112.074854034457
90000823,NA,Webster Auditorium,ARIZONA,Maricopa,Phoenix,1201 N. Galvin Pkwy.,Listed,Single,FALSE,0.5,CONSERVATION; EDUCATION; SCIENCE,BUILDING,https://catalog.archives.gov/id/75610207,FALSE,TRUE,FALSE,FALSE,FALSE,6/14/90,NA,NA,NA,90000823,"1201 N. Galvin Pkwy., Phoenix, ARIZONA",33.462076109584,-111.945067016382
03000905,NA,Fox Theatre,ARIZONA,Pima,Tucson,17 W. Congress St.,Listed,Multiple,FALSE,0.8,ARCHITECTURE; COMMUNITY PLANNING AND DEVELOPMENT,BUILDING,https://catalog.archives.gov/id/75608944,FALSE,TRUE,FALSE,FALSE,FALSE,9/12/03,NA,NA,NA,03000905,"17 W. Congress St., Tucson, ARIZONA",32.222122606925,-110.971702835975
03000909,NA,Rialto Theatre,ARIZONA,Pima,Tucson,318 E. Congress St.,Listed,Multiple,FALSE,0.9,COMMUNITY PLANNING AND DEVELOPMENT; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75608946,FALSE,FALSE,FALSE,TRUE,FALSE,9/12/03,NA,NA,NA,03000909,"318 E. Congress St., Tucson, ARIZONA",32.221935941941,-110.966422739889
99001067,NA,Paramount Theatre,ARIZONA,Pinal,Casa Grande,420 N. Florence St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/75610604,FALSE,FALSE,FALSE,TRUE,FALSE,9/3/99,NA,Casa Grande 1982 Inventory No. CG-150,NA,99001067,"420 N. Florence St., Casa Grande, ARIZONA",32.878258909508,-111.752516846989
78003226,NA,Elks Building and Theater,ARIZONA,Yavapai,Prescott,117 E. Gurley,Listed,Multiple,FALSE,0,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75609263,FALSE,FALSE,FALSE,TRUE,FALSE,12/14/78,NA,NA,NA,78003226,"117 E. Gurley, Prescott, ARIZONA",34.541663310743,-112.467828212524
86002164,NA,UVX Smelter Operations Complex,ARIZONA,Yavapai,Cottonwood,361 S. Willard,Listed,Multiple,FALSE,1,INDUSTRY,BUILDING,https://catalog.archives.gov/id/75609385,FALSE,FALSE,FALSE,TRUE,FALSE,9/19/86,NA,NA,NA,86002164,"361 S. Willard, Cottonwood, ARIZONA",34.733046569782,-112.027335352782
82001636,NA,Gandolfo Theater,ARIZONA,Yuma,Yuma,200 S. 1st Ave.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/75609489,FALSE,TRUE,FALSE,FALSE,FALSE,12/7/82,NA,NA,NA,82001636,"200 S. 1st Ave., Yuma, ARIZONA",32.72402625297,-114.620929901635
07000965,NA,Crossett Municipal Auditorium,ARKANSAS,Ashley,Crossett,1100 Main St.,Listed,Single,FALSE,0.9,COMMUNITY PLANNING AND DEVELOPMENT; POLITICS/GOVERNMENT; ARCHITECTURE,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,9/20/07,NA,Site # AS0106,NA,07000965,"1100 Main St., Crossett, ARKANSAS",33.122059639134,-91.962614623812
05000488,NA,Greek Amphitheatre,ARKANSAS,Columbia,Magnolia,"Jct. East Lane Dr., E. University St. & Crescent Dr.",Listed,Single,FALSE,0.9,ARCHITECTURE; POLITICS/GOVERNMENT; PERFORMING ARTS,STRUCTURE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,6/1/05,NA,CO0250,NA,05000488,"Jct. East Lane Dr., E. University St. & Crescent Dr., Magnolia, ARKANSAS",33.288817115796,-93.23367764003
09001246,NA,Malco Theatre,ARKANSAS,Garland,Hot Springs,817 Central Ave.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,1/21/10,NA,Hot Springs Documentary Film Institute; Site #GA0732,NA,09001246,"817 Central Ave., Hot Springs, ARKANSAS",34.508724903925,-93.054035228237
04000507,NA,Community Theatre,ARKANSAS,Jefferson,Pine Bluff,207 w. 2nd Ave.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,5/26/04,NA,Breckinridge Building; JE0585,NA,04000507,"207 w. 2nd Ave., Pine Bluff, ARKANSAS",34.228594575184,-92.004664788025
95000348,NA,Saenger Theater,ARKANSAS,Jefferson,Pine Bluff,"Jct. of W. Second Ave. and Pine St., SE corner",Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,3/23/95,NA,JE0550,NA,95000348,"Jct. of W. Second Ave. and Pine St., SE corner, Pine Bluff, ARKANSAS",34.228345004017,-92.004380976783
07000056,NA,"Robinson, Joseph Taylor, Memorial Auditorium",ARKANSAS,Pulaski,Little Rock,414 W. Markham,Listed,Multiple,FALSE,0.9,SOCIAL HISTORY; ARCHITECTURE,BUILDING,NA,FALSE,FALSE,TRUE,FALSE,FALSE,2/21/07,NA,Robinson Center; PU4546,NA,07000056,"414 W. Markham, Little Rock, ARKANSAS",34.748726790308,-92.274537381766
03000955,NA,Royal Theatre,ARKANSAS,Saline,Benton,111 S. Market St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,9/27/03,NA,SA0129,NA,03000955,"111 S. Market St., Benton, ARKANSAS",34.563106272632,-92.588518910384
99001351,NA,New Theatre,ARKANSAS,Sebastian,Fort Smith,9 N. 10th St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,11/18/99,NA,SB0015,NA,99001351,"9 N. 10th St., Fort Smith, ARKANSAS",35.385285185364,-94.421386660273
86001888,NA,Rialto Theatre,ARKANSAS,Union,El Dorado,117 E. Cedar St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,NA,FALSE,FALSE,TRUE,FALSE,FALSE,8/21/86,NA,NA,NA,86001888,"117 E. Cedar St., El Dorado, ARKANSAS",33.211076503374,-92.663559190075
92001101,NA,"Chi Omega Greek Theatre-University of Arkansas, Fayetteville",ARKANSAS,Washington,Fayetteville,Dickson St.,Listed,Multiple,FALSE,0.9,EDUCATION; ARCHITECTURE,STRUCTURE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,9/4/92,NA,WA0348,NA,92001101,"Dickson St., Fayetteville, ARKANSAS",36.148489488651,-94.141851498857
91001265,NA,Beebe Theater,ARKANSAS,White,Beebe,Center St.,Listed,Multiple,FALSE,0.9,ARCHITECTURE,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,9/5/91,NA,Resource #WH1357,NA,91001265,"Center St., Beebe, ARKANSAS",35.07694950403,-91.871017747572
91001231,NA,Rialto Theater,ARKANSAS,White,Searcy,Jct. of Race and Spring Sts.,Listed,Multiple,FALSE,0.9,ARCHITECTURE,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,9/13/91,NA,Resource #WH2018,NA,91001231,"Jct. of Race and Spring Sts., Searcy, ARKANSAS",35.250792980777,-91.737665967894
79000468,NA,Fox-Oakland Theater,CALIFORNIA,Alameda,Oakland,1807--1829 Telegraph Ave.,Listed,Single,FALSE,1.2,COMMERCE; ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/123858224,FALSE,FALSE,FALSE,TRUE,FALSE,2/2/79,NA,Fox-Oakland Theater &amp; Complex,NA,79000468,"1807--1829 Telegraph Ave., Oakland, CALIFORNIA",37.808071406469,-122.270559194624
82004644,NA,Hearst Greek Theatre,CALIFORNIA,Alameda,Berkeley,Oxford St.,Listed,Multiple,FALSE,2,LANDSCAPE ARCHITECTURE; ARCHITECTURE,SITE,https://catalog.archives.gov/id/123857326,FALSE,TRUE,FALSE,FALSE,FALSE,3/25/82,NA,NA,NA,82004644,"Oxford St., Berkeley, CALIFORNIA",37.880051476638,-122.267001289559
100006085,SG,Oakland Auditorium,CALIFORNIA,Alameda,Oakland,10 10th St.,Listed,Single,FALSE,4.79,ARCHITECTURE; ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2/1/21,NA,Henry J. Kaiser Auditorium,NA,100006085,"10 10th St., Oakland, CALIFORNIA",37.797565864305,-122.261630623723
73000395,NA,Paramount Theatre,CALIFORNIA,Alameda,Oakland,2025 Broadway,Listed,Single,FALSE,0.9,ART; ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/123858314,FALSE,TRUE,FALSE,FALSE,FALSE,8/14/73,5/5/77,NA,NA,73000395,"2025 Broadway, Oakland, CALIFORNIA",37.809835000806,-122.26861174324
91001383,NA,State Theatre,CALIFORNIA,Butte,Oroville,1489 Myers St.,Listed,Single,FALSE,0.9,COMMUNITY PLANNING AND DEVELOPMENT; ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/123858460,FALSE,FALSE,FALSE,TRUE,FALSE,9/13/91,NA,State Theater,NA,91001383,"1489 Myers St., Oroville, CALIFORNIA",39.512596209307,-121.554371082016
100000779,MP,Azteca Theater,CALIFORNIA,Fresno,Fresno,836-840 F St.,Listed,Multiple,FALSE,0.9,NA,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,3/27/17,NA,Teatro Azteca; Azteca Theatre,NA,100000779,"836-840 F St., Fresno, CALIFORNIA",36.729235014286,-119.793188804664
94000427,NA,Fresno Memorial Auditorium,CALIFORNIA,Fresno,Fresno,2425 Fresno St.,Listed,Single,FALSE,2.9,ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/123858652,FALSE,FALSE,FALSE,TRUE,FALSE,5/10/94,NA,Veterans Memorial Auditorium,NA,94000427,"2425 Fresno St., Fresno, CALIFORNIA",36.739413201222,-119.78799680238
78000663,NA,"Pantages, Alexander, Theater",CALIFORNIA,Fresno,Fresno,1400 Fulton St.,Listed,Single,FALSE,0.9,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/123858679,FALSE,FALSE,FALSE,TRUE,FALSE,2/23/78,NA,Warnors Theatre,NA,78000663,"1400 Fulton St., Fresno, CALIFORNIA",36.738408713945,-119.794414406547
84000774,NA,Reedley Opera House Complex,CALIFORNIA,Fresno,Reedley,10th and G Sts.,Listed,Single,FALSE,0.2,COMMERCE; ARCHITECTURE; SOCIAL HISTORY; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/123858685,FALSE,FALSE,FALSE,TRUE,FALSE,4/5/84,NA,NA,NA,84000774,"10th and G Sts., Reedley, CALIFORNIA",36.597381013724,-119.451916012658
92001276,NA,Tower Theatre,CALIFORNIA,Fresno,Fresno,1201 N. Wishon Ave.,Listed,Single,FALSE,1.8,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/123858703,FALSE,FALSE,FALSE,TRUE,FALSE,9/24/92,NA,NA,NA,92001276,"1201 N. Wishon Ave., Fresno, CALIFORNIA",36.758006064574,-119.801288237703
09001199,NA,Eureka Theatre,CALIFORNIA,Humboldt,Eureka,612 F. St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/123858742,FALSE,FALSE,FALSE,TRUE,FALSE,1/7/10,NA,NA,NA,09001199,"612 F. St., Eureka, CALIFORNIA",40.800700015761,-124.166200023222
09000372,NA,Sweasey Theater-Loew's State Theater,CALIFORNIA,Humboldt,Eureka,412 G St.,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/123858800,FALSE,FALSE,FALSE,TRUE,FALSE,6/5/09,NA,State Theater; Arkley Center for the Performing Arts,NA,09000372,"412 G St., Eureka, CALIFORNIA",40.80258732699,-124.165329562577
97001188,NA,Wasco Union High School Auditorium,CALIFORNIA,Kern,Wasco,1900 Seventh St.,Listed,Single,FALSE,0.9,SOCIAL HISTORY; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/123858875,FALSE,FALSE,FALSE,TRUE,FALSE,9/30/97,NA,NA,NA,97001188,"1900 Seventh St., Wasco, CALIFORNIA",35.595890016107,-119.347399966487
96000102,NA,Alexander Theatre,CALIFORNIA,Los Angeles,Glendale,216 N. Brand Blvd.,Listed,Single,FALSE,0.5,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/123858911,FALSE,FALSE,FALSE,TRUE,FALSE,2/16/96,NA,Alex Theatre,NA,96000102,"216 N. Brand Blvd., Glendale, CALIFORNIA",34.148875006544,-118.254240033335
83003499,NA,Auditorium,CALIFORNIA,Los Angeles,Torrance,2200 W. Carson,Listed,Multiple,FALSE,0.4,COMMUNITY PLANNING AND DEVELOPMENT; EDUCATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/123857400,FALSE,FALSE,FALSE,TRUE,FALSE,10/13/83,NA,Assembly Hall,NA,83003499,"2200 W. Carson, Torrance, CALIFORNIA",33.830841208729,-118.321202973985
05000070,NA,Avenel Cooperative Housing Project,CALIFORNIA,Los Angeles,Los Angeles,2839-2849 Avenel St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/123858933,FALSE,FALSE,FALSE,TRUE,FALSE,2/27/05,NA,NA,NA,05000070,"2839-2849 Avenel St., Los Angeles, CALIFORNIA",34.109928702987,-118.268653302579
79000484,NA,Broadway Theater and Commercial District,CALIFORNIA,Los Angeles,Los Angeles,300--849 S. Broadway,Listed,Single,FALSE,28.1,COMMERCE; ARCHITECTURE,DISTRICT,https://catalog.archives.gov/id/123858983,FALSE,FALSE,TRUE,FALSE,FALSE,5/9/79,NA,NA,NA,79000484,"300--849 S. Broadway, Los Angeles, CALIFORNIA",34.050802003616,-118.247982439701
02000330,NA,Broadway Theatre and Commercial District (Boundary Increase),CALIFORNIA,Los Angeles,Los Angeles,"242, 248-260, 249-259, 900-911,908-910, 921-937, 930-947 S. Broadway",Listed,Single,FALSE,0.9,ARCHITECTURE; COMMERCE; ENTERTAINMENT/RECREATION,DISTRICT,https://catalog.archives.gov/id/123858985,FALSE,FALSE,FALSE,TRUE,FALSE,4/12/02,NA,NA,NA,02000330,"242, 248-260, 249-259, 900-911,908-910, 921-937, 930-947 S. Broadway, Los Angeles, CALIFORNIA",34.041428688933,-118.257229606741
12001163,NA,Fox Theatre Inglewood,CALIFORNIA,Los Angeles,Inglewood,115 N. Market St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/123859121,FALSE,FALSE,FALSE,TRUE,FALSE,1/14/13,NA,NA,NA,12001163,"115 N. Market St., Inglewood, CALIFORNIA",33.963322469016,-118.352389353492
12000164,NA,Fox Wilshire Theatre,CALIFORNIA,Los Angeles,Beverly Hills,8440 Wilshire Blvd.,Listed,Single,FALSE,0.6,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/123859123,FALSE,FALSE,FALSE,TRUE,FALSE,4/3/12,NA,Wilshire Theatre; Saban Theatre,NA,12000164,"8440 Wilshire Blvd., Beverly Hills, CALIFORNIA",34.064204876341,-118.374935164291
82002192,NA,Golden Gate Theater,CALIFORNIA,Los Angeles,Los Angeles,5170-5188 E. Whittier Blvd.,Listed,Single,FALSE,0.8,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/123859156,FALSE,FALSE,FALSE,TRUE,FALSE,2/23/82,NA,Golden Gate Theater/Vega Building,NA,82002192,"5170-5188 E. Whittier Blvd., Los Angeles, CALIFORNIA",34.020251098098,-118.157539022228
09000149,NA,Lincoln Theater,CALIFORNIA,Los Angeles,Los Angeles,2300 S. Central Ave.,Listed,Multiple,FALSE,0.9,BLACK,BUILDING,https://catalog.archives.gov/id/123857536,FALSE,FALSE,FALSE,TRUE,FALSE,3/17/09,NA,NA,NA,09000149,"2300 S. Central Ave., Los Angeles, CALIFORNIA",34.020571580166,-118.253870642862
78000687,NA,Million Dollar Theater,CALIFORNIA,Los Angeles,Los Angeles,307 S. Broadway,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/123859321,FALSE,FALSE,TRUE,FALSE,FALSE,7/20/78,NA,Edison Building,NA,78000687,"307 S. Broadway, Los Angeles, CALIFORNIA",34.050866921456,-118.24845945381
97001660,NA,Padua Hills Theatre,CALIFORNIA,Los Angeles,Claremont,4467 Via Padova,Listed,Single,FALSE,6.6,PERFORMING ARTS; HISPANIC; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/123859380,FALSE,FALSE,FALSE,TRUE,FALSE,1/23/98,NA,NA,NA,97001660,"4467 Via Padova, Claremont, CALIFORNIA",34.150314011681,-117.701329969662
75000435,NA,Pasadena Playhouse,CALIFORNIA,Los Angeles,Pasadena,39 S. El Molino Ave.,Listed,Single,FALSE,1.3,EDUCATION; ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/123859396,FALSE,TRUE,FALSE,FALSE,FALSE,11/11/75,NA,NA,NA,75000435,"39 S. El Molino Ave., Pasadena, CALIFORNIA",34.14511920146,-118.137427148473
94000462,NA,Pasadena Playhouse Historic District,CALIFORNIA,Los Angeles,Pasadena,"464--611 E. Colorado Blvd., 550--655 E. Green St., 21--127 S. El Molino Ave., and 150 N.--101 S. Madison Ave.",Listed,Single,FALSE,24.5,ARCHITECTURE; COMMUNITY PLANNING AND DEVELOPMENT; PERFORMING ARTS; COMMERCE,DISTRICT,https://catalog.archives.gov/id/123859398,FALSE,FALSE,FALSE,TRUE,FALSE,5/19/94,NA,See Also:Singer Building;First Trust Building;Pasadena Playh,NA,94000462,"464--611 E. Colorado Blvd., 550--655 E. Green St., 21--127 S. El Molino Ave., and 150 N.--101 S. Madison Ave., Pasadena, CALIFORNIA",34.145592778989,-118.14072391863
82002201,NA,Pomona Fox Theater,CALIFORNIA,Los Angeles,Pomona,102--144 3rd St.,Listed,Single,FALSE,0.5,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/123859426,FALSE,FALSE,FALSE,TRUE,FALSE,2/19/82,NA,Fox,NA,82002201,"102--144 3rd St., Pomona, CALIFORNIA",34.05684836145,-117.750905106467
78000700,NA,Rialto Theatre,CALIFORNIA,Los Angeles,South Pasadena,1019--1023 Fair Oaks Ave.,Listed,Single,FALSE,0.3,ART; ENTERTAINMENT/RECREATION; ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/123859453,FALSE,FALSE,FALSE,TRUE,FALSE,5/24/78,NA,NA,NA,78000700,"1019--1023 Fair Oaks Ave., South Pasadena, CALIFORNIA",34.114534013958,-118.150513981539
100002674,RS,San Gabriel Mission Playhouse,CALIFORNIA,Los Angeles,San Gabriel,320 S. Mission Dr.,Listed,Resubmission,FALSE,0.9,ARCHITECTURE; PERFORMING ARTS,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,7/22/19,NA,NA,NA,100002674,"320 S. Mission Dr., San Gabriel, CALIFORNIA",34.098553999373,-118.109103021263
100010919,SG,Santa Monica Civic Auditorium,CALIFORNIA,Los Angeles,Santa Monica,1855 Main Street,Listed,Single,FALSE,4.22,ARCHITECTURE; COMMUNITY PLANNING AND DEVELOPMENT; PERFORMING ARTS,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,10/16/24,NA,NA,NA,100010919,"1855 Main Street, Santa Monica, CALIFORNIA",34.009080284279,-118.489412096557
85002814,NA,Space Flight Operations Facility,CALIFORNIA,Los Angeles,Pasadena,Jet Propulsion Laboratory,Listed,Single,FALSE,0.9,COMMUNITY PLANNING AND DEVELOPMENT; OTHER; ENGINEERING,BUILDING,https://catalog.archives.gov/id/123857946,FALSE,TRUE,FALSE,FALSE,FALSE,10/3/85,10/3/85,NA,NA,85002814,"Jet Propulsion Laboratory, Pasadena, CALIFORNIA",34.201317,-118.171394
98001633,NA,Warner Brothers Theatre,CALIFORNIA,Los Angeles,San Pedro,478 W. 6th St.,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/123859605,FALSE,FALSE,FALSE,TRUE,FALSE,1/21/99,NA,Warner Bros. San Pedro Theatre; Warner Grand Theater,NA,98001633,"478 W. 6th St., San Pedro, CALIFORNIA",33.738868848299,-118.287423401274
09001200,NA,Westlake Theatre,CALIFORNIA,Los Angeles,Los Angeles,634-642 S. Alvarado St.,Listed,Single,FALSE,0.9,ARCHITECTURE,building,https://catalog.archives.gov/id/123859617,FALSE,FALSE,FALSE,TRUE,FALSE,1/7/10,NA,Westlake Theatre Building,NA,09001200,"634-642 S. Alvarado St., Los Angeles, CALIFORNIA",34.058037974899,-118.275530570315
14001234,NA,Mount Tamalpais Mountain Theater,CALIFORNIA,Marin,Mill Valley,3801 Panoramic Hwy.,Listed,Multiple,FALSE,5,LANDSCAPE ARCHITECTURE; ENTERTAINMENT/RECREATION; POLITICS/GOVERNMENT,STRUCTURE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2/2/15,NA,Sydney B. Cushing Amphitheater; Facility Number D3082001,NA,14001234,"3801 Panoramic Hwy., Mill Valley, CALIFORNIA",37.902904636181,-122.6093985525
89000819,NA,Station KPH Operating Station,CALIFORNIA,Marin,Marshall,18500 CA 1,Listed,Single,FALSE,0.9,COMMUNICATIONS,BUILDING,https://catalog.archives.gov/id/123859715,FALSE,TRUE,FALSE,FALSE,FALSE,7/24/89,NA,Marconi Property,NA,89000819,"18500 CA 1, Marshall, CALIFORNIA",38.144277170368,-122.878007452413
91000547,NA,Mariposa County High School Auditorium,CALIFORNIA,Mariposa,Mariposa,5074 Old Highway N.,Listed,Single,FALSE,2,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/123859758,FALSE,FALSE,FALSE,TRUE,FALSE,5/2/91,NA,NA,NA,91000547,"5074 Old Highway N., Mariposa, CALIFORNIA",37.488580708154,-119.963240353373
09000248,NA,Merced Theatre,CALIFORNIA,Merced,Merced,301 W. 17th St.,Listed,Single,FALSE,0.5,ARCHITECTURE; ENTERTAINMENT/RECREATION,building,https://catalog.archives.gov/id/123859855,FALSE,FALSE,FALSE,TRUE,FALSE,5/1/09,NA,New Merced Theatre,NA,09000248,"301 W. 17th St., Merced, CALIFORNIA",37.306968,-120.481971
100007227,SG,Strand Theater,CALIFORNIA,Merced,Merced,655-661 West Main St.,Listed,Single,FALSE,0.9,ARCHITECTURE,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,12/7/21,NA,Mainzer Theater; Mainzer-Strand Theater; Old Strand Theater; Santa Fe Bus Depot (655 West Main Street),NA,100007227,"655-661 West Main St., Merced, CALIFORNIA",37.302724033269,-120.485938685241
91000917,NA,King City Joint Union High School Auditorium,CALIFORNIA,Monterey,King City,"N. Mildred Ave., NW of jct. with Broadway St.",Listed,Single,FALSE,0.9,ART; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/123859925,FALSE,FALSE,TRUE,FALSE,FALSE,7/23/91,NA,King City High School Auditorium;Robert Stanton Theater,NA,91000917,"N. Mildred Ave., NW of jct. with Broadway St., King City, CALIFORNIA",36.208346569928,-121.133607708112
73000414,NA,Napa Opera House,CALIFORNIA,Napa,Napa,1018-1030 Main St. on E side,Listed,Single,FALSE,0.1,PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/123860062,FALSE,FALSE,FALSE,TRUE,FALSE,10/25/73,NA,Crowey's Opera House,NA,73000414,"1018-1030 Main St. on E side, Napa, CALIFORNIA",38.299585328577,-122.285595909825
73000417,NA,Nevada Theatre,CALIFORNIA,Nevada,Nevada City,Broad and Bridge Sts.,Listed,Single,FALSE,0.2,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/123860148,FALSE,FALSE,TRUE,FALSE,FALSE,3/14/73,NA,The Cedar Theatre,NA,73000417,"Broad and Bridge Sts., Nevada City, CALIFORNIA",39.262888794422,-121.019876981629
06000948,NA,Fox Fullerton Theatre Complex,CALIFORNIA,Orange,Fullerton,500-512 N. Harbor Blvd.,Listed,Single,FALSE,0.7,ARCHITECTURE; ART,DISTRICT,https://catalog.archives.gov/id/123860214,FALSE,FALSE,FALSE,TRUE,FALSE,10/25/06,NA,Chapman's Alician Court Theatre; Chapman Theatre; Mission Court Theatre; Universial Mission Court Theatre,NA,06000948,"500-512 N. Harbor Blvd., Fullerton, CALIFORNIA",33.874383728893,-117.924020457046
93001019,AD,Fullerton Union High School Auditorium (Additional Documentation),CALIFORNIA,Orange,Fullerton,201 East Chapman Ave.,Listed,Add.Doc.,FALSE,0.9,ARCHITECTURE; PERFORMING ARTS; ART,building,https://catalog.archives.gov/id/123860320,FALSE,FALSE,FALSE,TRUE,FALSE,9/30/93,NA,NA,NA,93001019,"201 East Chapman Ave., Fullerton, CALIFORNIA",33.874379454122,-117.920301071331
100008710,SG,New Lynn Theater,CALIFORNIA,Orange,Laguna Beach,154-162 South Coast Hwy.,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,3/10/23,NA,South Coast Theatre; Laguna South Coast Cinemas,NA,100008710,"154-162 South Coast Hwy., Laguna Beach, CALIFORNIA",33.542415980968,-117.784531003695
82002224,NA,Walkers Orange County Theater,CALIFORNIA,Orange,Santa Ana,308 N. Main St.,Listed,Single,FALSE,0.2,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/123860366,FALSE,FALSE,FALSE,TRUE,FALSE,2/19/82,NA,Fox West Coast Theater,NA,82002224,"308 N. Main St., Santa Ana, CALIFORNIA",33.747430124202,-117.86797603493
