Ref#,Prefix,Property Name,State,County,City,Street & Number,Status,Request Type,Restricted Address,Acreage of Property,Area of Significance,Category of Property,External Link,Level of Significance - International,Level of Significance - National,Level of Significance - State,Level of Significance - Local,Level of Significance - Not Indicated,Listed Date,NHL Designated Date,Other Names,Park Name,Property ID,Address,latitude,longitude,state,LHAT_member
08000240,NA,Brauntex Theater,TEXAS,Comal,New Braunfels,290 W. San Antonio,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/40971563,FALSE,FALSE,FALSE,TRUE,FALSE,3/24/08,NA,NA,NA,08000240,"290 W. San Antonio, New Braunfels, TEXAS",29.701403863589,-98.126605617873,TX,FALSE
100004752,SG,Forest Theatre,TEXAS,Dallas,Dallas,1904 Martin Luther King Jr. Blvd.,Listed,Single,FALSE,1.6,SOCIAL HISTORY; ARCHITECTURE; ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,12/4/19,NA,NA,NA,100004752,"1904 Martin Luther King Jr. Blvd., Dallas, TEXAS",32.763323570957,-96.774171626556,TX,FALSE
77001437,NA,Majestic Theatre,TEXAS,Dallas,Dallas,1925 Elm St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/40971699,FALSE,FALSE,TRUE,FALSE,FALSE,11/14/77,NA,NA,NA,77001437,"1925 Elm St., Dallas, TEXAS",32.782763174168,-96.795027142761,TX,FALSE
03000187,NA,Texas Theatre,TEXAS,Dallas,Dallas,231 W. Jefferson Blvd.,Listed,Single,FALSE,0.9,POLITICS/GOVERNMENT; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/40971769,FALSE,TRUE,FALSE,TRUE,FALSE,4/1/03,NA,NA,NA,03000187,"231 W. Jefferson Blvd., Dallas, TEXAS",32.743498986933,-96.825872797904,TX,FALSE
80004109,NA,Palace Theatre,TEXAS,El Paso,El Paso,209 S. El Paso St.,Listed,Multiple,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/40968892,FALSE,FALSE,TRUE,FALSE,FALSE,9/24/80,NA,NA,NA,80004109,"209 S. El Paso St., El Paso, TEXAS",31.757122195213,-106.489095802647,TX,TRUE
87000902,NA,Plaza Theatre,TEXAS,El Paso,El Paso,125 Pioneer Plaza,Listed,Single,FALSE,1,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/40971885,FALSE,TRUE,FALSE,FALSE,FALSE,6/4/87,NA,NA,NA,87000902,"125 Pioneer Plaza, El Paso, TEXAS",31.759047015458,-106.48972402629,TX,FALSE
03001414,NA,Gonzales Memorial Museum and Amphitheater Historic District,TEXAS,Gonzales,Gonzales,414 Smith St.,Listed,Single,FALSE,3.9,POLITICS/GOVERNMENT; COMMUNITY PLANNING AND DEVELOPMENT; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/40972153,FALSE,FALSE,TRUE,TRUE,FALSE,1/13/04,NA,NA,NA,03001414,"414 Smith St., Gonzales, TEXAS",29.504033010222,-97.443398031147,TX,FALSE
100001375,MP,Heights Theater,TEXAS,Harris,Houston,339 W. 19th St.,Listed,Multiple,FALSE,0.19,ARCHITECTURE; ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,7/24/17,NA,NA,NA,100001375,"339 W. 19th St., Houston, TEXAS",29.803173411546,-95.402885980626,TX,FALSE
100010951,SG,River Oaks Theatre,TEXAS,Harris,Houston,2050 West Gray Street,Listed,Single,FALSE,0.23,ARCHITECTURE; ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,10/25/24,NA,2009 West Gray Street,NA,100010951,"2050 West Gray Street, Houston, TEXAS",29.753241115135,-95.410342270234,TX,FALSE
98001124,NA,Border Theater,TEXAS,Hidalgo,Mission,905 North Conway Blvd.,Listed,Multiple,FALSE,0.9,COMMUNITY PLANNING AND DEVELOPMENT; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/40969595,FALSE,FALSE,FALSE,TRUE,FALSE,8/28/98,NA,NA,NA,98001124,"905 North Conway Blvd., Mission, TEXAS",26.215013770375,-98.325965079953,TX,FALSE
11000652,NA,Edna Theatre,TEXAS,Jackson,Edna,201 W. Main St.,Listed,Single,FALSE,0.2,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/40972655,FALSE,FALSE,FALSE,TRUE,FALSE,9/8/11,NA,NA,NA,11000652,"201 W. Main St., Edna, TEXAS",28.977477745608,-96.64785307676,TX,FALSE
78002962,NA,Jefferson Theater,TEXAS,Jefferson,Beaumont,345 Fannin St.,Listed,Single,FALSE,0.5,ENTERTAINMENT/RECREATION; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/40972712,FALSE,FALSE,FALSE,TRUE,FALSE,1/30/78,NA,NA,NA,78002962,"345 Fannin St., Beaumont, TEXAS",30.081958989651,-94.097777974837,TX,FALSE
98000447,NA,Cactus Theater,TEXAS,Lubbock,Lubbock,1812 Buddy Holly Ave.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/40972890,FALSE,FALSE,FALSE,TRUE,FALSE,5/8/98,NA,NA,NA,98000447,"1812 Buddy Holly Ave., Lubbock, TEXAS",33.57833889014,-101.844577473516,TX,TRUE
100011087,SG,Rainbow Theater,TEXAS,Medina,Castroville,410 Paris Street,Listed,Single,FALSE,0.13,ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,12/3/24,NA,Rainbow Theatre,NA,100011087,"410 Paris Street, Castroville, TEXAS",29.356769341676,-98.877647946997,TX,FALSE
100009892,SG,Ritz Theatre,TEXAS,Nueces,Corpus Christi,715 North Chaparral Street,Listed,Single,FALSE,0.4,ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,1/26/24,NA,R. and R. Ritz Theatre,NA,100009892,"715 North Chaparral Street, Corpus Christi, TEXAS",27.798382014874,-97.39424797585,TX,FALSE
11000982,NA,Ridglea Theatre,TEXAS,Tarrant,Fort Worth,6025-6033 Camp Bowie Blvd. & 3309 Winthrop Ave.,Listed,Single,FALSE,3,ARCHITECTURE; ENTERTAINMENT/RECREATION; ART,BUILDING,https://catalog.archives.gov/id/40973548,FALSE,FALSE,FALSE,TRUE,FALSE,12/30/11,NA,NA,NA,11000982,"6025-6033 Camp Bowie Blvd. & 3309 Winthrop Ave., Fort Worth, TEXAS",32.728820011359,-97.415043980542,TX,FALSE
82001739,NA,Paramount Theater,TEXAS,Taylor,Abilene,352 Cypress St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/40973570,FALSE,FALSE,FALSE,TRUE,FALSE,12/27/82,NA,See Also:Abilene Commercial Historic District,NA,82001739,"352 Cypress St., Abilene, TEXAS",32.452097010078,-99.734548013534,TX,FALSE
76002072,NA,Paramount Theatre,TEXAS,Travis,Austin,713 Congress Ave.,Listed,Single,FALSE,0.3,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/40973777,FALSE,FALSE,FALSE,TRUE,FALSE,6/23/76,NA,NA,NA,76002072,"713 Congress Ave., Austin, TEXAS",30.269323149821,-97.741902329839,TX,TRUE
100009409,SG,Plaza Theater,TEXAS,Wilbarger,Vernon,1701-1717 Cumberland St.,Listed,Single,FALSE,0.3,ARCHITECTURE; ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,10/6/23,NA,Vernon Plaza Theater,NA,100009409,"1701-1717 Cumberland St., Vernon, TEXAS",34.153300483782,-99.28290693056,TX,FALSE
03000770,NA,Rig Theater,TEXAS,Winkler,Wink,213-215 E. Hendricks Blvd.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/40974019,FALSE,FALSE,FALSE,TRUE,FALSE,8/14/03,NA,NA,NA,03000770,"213-215 E. Hendricks Blvd., Wink, TEXAS",31.750791909066,-103.160512765672,TX,FALSE
93000565,NA,National Theater,TEXAS,Young,Graham,522 Oak St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/40974041,FALSE,FALSE,FALSE,TRUE,FALSE,6/24/93,NA,NA,NA,93000565,"522 Oak St., Graham, TEXAS",33.106097855189,-98.591655901909,TX,FALSE
91001544,NA,Elberta Theatre,UTAH,Box Elder,Brigham City,53 S. Main St.,Listed,Multiple,FALSE,0.2,COMMERCE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/71999209,FALSE,FALSE,FALSE,TRUE,FALSE,10/17/91,NA,Capitol Theatre,NA,91001544,"53 S. Main St., Brigham City, UTAH",41.509256531256,-112.015300994746,UT,FALSE
82004116,NA,Star Theatre,UTAH,Carbon,Price,20 E. Main St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; EUROPEAN; ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/72000928,FALSE,FALSE,FALSE,TRUE,FALSE,8/9/82,NA,NA,NA,82004116,"20 E. Main St., Price, UTAH",39.59939152915,-110.810751351905,UT,FALSE
85000962,NA,Empress Theatre,UTAH,Salt Lake,Magna,9104 W. 2700 South,Listed,Single,FALSE,0.9,COMMERCE; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/72001353,FALSE,FALSE,FALSE,TRUE,FALSE,5/9/85,NA,NA,NA,85000962,"9104 W. 2700 South, Magna, UTAH",40.711005254907,-112.108743240449,UT,FALSE
01000959,NA,"Iris Theater, Apartments and Commercial Building",UTAH,Salt Lake,Murray,4861 S. State St.,Listed,Multiple,FALSE,1.3,ENTERTAINMENT/RECREATION; COMMERCE; SOCIAL HISTORY; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/71999923,FALSE,FALSE,FALSE,TRUE,FALSE,9/7/01,NA,Vista Theatre; Desert Star Playhouse,NA,01000959,"4861 S. State St., Murray, UTAH",40.665768683267,-111.887763213314,UT,FALSE
01000476,NA,Murray Theater,UTAH,Salt Lake,Murray,4961 S. State St.,Listed,Multiple,FALSE,0.2,ARCHITECTURE; ENTERTAINMENT/RECREATION; SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/71999823,FALSE,FALSE,FALSE,TRUE,FALSE,5/8/01,NA,NA,NA,01000476,"4961 S. State St., Murray, UTAH",40.663833176095,-111.888038977928,UT,FALSE
76002257,NA,Orpheum Theatre,UTAH,Salt Lake,Salt Lake City,46 W. 2nd South,Listed,Single,FALSE,0.9,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/72001501,FALSE,FALSE,TRUE,FALSE,FALSE,9/30/76,NA,Capitol Theatre,NA,76002257,"46 W. 2nd South, Salt Lake City, UTAH",40.771479491548,-111.887928974191,UT,FALSE
89001416,NA,Casino Theatre,UTAH,Sanpete,Gunnison,78 S. Main St.,Listed,Single,FALSE,0.2,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/72001692,FALSE,FALSE,FALSE,TRUE,FALSE,9/22/89,NA,Star Theater,NA,89001416,"78 S. Main St., Gunnison, UTAH",39.153971788079,-111.818515449678,UT,FALSE
94001206,NA,Utah State Training School Amphitheater and Wall,UTAH,Utah,American Fork,Roughly 845 E. 700 N,Listed,Multiple,FALSE,0.9,SOCIAL HISTORY,STRUCTURE,https://catalog.archives.gov/id/72000488,FALSE,FALSE,FALSE,TRUE,FALSE,10/7/94,NA,NA,NA,94001206,"Roughly 845 E. 700 N, American Fork, UTAH",40.391912014527,-111.775373000418,UT,FALSE
86003717,NA,South Campground Amphitheater,UTAH,Washington,Springdale,South Campground,Listed,Multiple,FALSE,0.4,ARCHITECTURE,STRUCTURE,https://catalog.archives.gov/id/72000577,FALSE,FALSE,TRUE,TRUE,FALSE,2/14/87,NA,NA,Zion,86003717,"South Campground, Springdale, UTAH",37.188902,-112.998596,UT,FALSE
78002714,NA,Peery's Egyptian Theatre,UTAH,Weber,Ogden,2439 Washington Blvd.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE; SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/72002202,FALSE,FALSE,TRUE,FALSE,FALSE,12/12/78,NA,Egyptian Theatre,NA,78002714,"2439 Washington Blvd., Ogden, UTAH",41.222340442291,-111.970607208508,UT,FALSE
100003611,SG,Buchanan Theatre,VIRGINIA,Botetourt,Buchanan,19778 Main St.,Listed,Single,FALSE,0.25,ARCHITECTURE; ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,4/15/19,NA,Star Theatre; DHR ID# 180-0028-0117,NA,100003611,"19778 Main St., Buchanan, VIRGINIA",37.528046563979,-79.679281189888,VA,FALSE
08000420,NA,Pitts Theatre,VIRGINIA,Culpeper,Culpeper,303-307 S. Main St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/41680297,FALSE,FALSE,FALSE,TRUE,FALSE,5/15/08,NA,State Theatre (DHR No. 204-5053),NA,08000420,"303-307 S. Main St., Culpeper, VIRGINIA",38.47176349185,-77.996511197647,VA,FALSE
100010926,SG,DAW Theatre,VIRGINIA,Essex,Tappahannock,152 Prince Street,Listed,Single,FALSE,0.14,ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,10/15/24,NA,310-0024-0024,NA,100010926,"152 Prince Street, Tappahannock, VIRGINIA",37.928961165216,-76.858087143329,VA,FALSE
05001226,NA,Henrico Theatre,VIRGINIA,Henrico,Highland Springs,305 E. Nine Mile Rd.,Listed,Single,FALSE,1.6,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/41681219,FALSE,FALSE,FALSE,TRUE,FALSE,11/9/05,NA,043-0287,NA,05001226,"305 E. Nine Mile Rd., Highland Springs, VIRGINIA",37.54348066521,-77.325490479043,VA,FALSE
00001434,NA,Beacon Theatre,VIRGINIA,Hopewell,Hopewell (Independent City),401 N. Main St.,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/41681310,FALSE,FALSE,FALSE,TRUE,FALSE,11/22/00,NA,Broadway Theatre; DHR File no. 116-0010,NA,00001434,"401 N. Main St., Hopewell (Independent City), VIRGINIA",37.304955170166,-77.287169339735,VA,FALSE
03000448,NA,Colonial Theatre,VIRGINIA,Mecklenburg,South Hill,220 S. Mecklenburg Ave.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/41681940,FALSE,FALSE,FALSE,TRUE,FALSE,5/19/03,NA,301-5054,NA,03000448,"220 S. Mecklenburg Ave., South Hill, VIRGINIA",36.724837281147,-78.130445377031,VA,FALSE
82004575,NA,Attucks Theatre,VIRGINIA,Norfolk,Norfolk (Independent City),1008--1012 Church St.,Listed,Single,FALSE,0.5,BLACK; ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/41682193,FALSE,FALSE,TRUE,FALSE,FALSE,9/16/82,NA,NA,NA,82004575,"1008--1012 Church St., Norfolk (Independent City), VIRGINIA",36.856725948209,-76.278889288044,VA,FALSE
80004312,NA,Wells Theatre,VIRGINIA,Norfolk,Norfolk (Independent City),Tazewell St. and Monticello Ave.,Listed,Single,FALSE,0.5,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/41682191,FALSE,FALSE,TRUE,FALSE,FALSE,5/19/80,NA,NA,NA,80004312,"Tazewell St. and Monticello Ave., Norfolk (Independent City), VIRGINIA",36.848848502547,-76.290050594271,VA,FALSE
97000203,NA,Commodore Theatre,VIRGINIA,Portsmouth,Portsmouth (Independent City),421 High St.,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/41682594,FALSE,FALSE,FALSE,TRUE,FALSE,2/27/97,NA,VDHR File No.124-0101,NA,97000203,"421 High St., Portsmouth (Independent City), VIRGINIA",36.835011824423,-76.301812332264,VA,TRUE
79003074,NA,Dalton Theatre Building,VIRGINIA,Pulaski,Pulaski,Washington Ave.,Listed,Single,FALSE,0.9,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/41682769,FALSE,FALSE,TRUE,FALSE,FALSE,5/7/79,NA,NA,NA,79003074,"Washington Ave., Pulaski, VIRGINIA",37.050298575279,-80.779861819062,VA,FALSE
79003289,NA,Byrd Theatre,VIRGINIA,Richmond,Richmond (Independent City),2908 W. Cary St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; EXPLORATION/SETTLEMENT; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/41682923,FALSE,FALSE,TRUE,FALSE,FALSE,9/24/79,NA,NA,NA,79003289,"2908 W. Cary St., Richmond (Independent City), VIRGINIA",37.552417869471,-77.477847327235,VA,FALSE
79003292,NA,Loews Theatre,VIRGINIA,Richmond,Richmond (Independent City),6th and Grace Sts.,Listed,Single,FALSE,1,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/41683169,FALSE,FALSE,TRUE,FALSE,FALSE,11/20/79,NA,NA,NA,79003292,"6th and Grace Sts., Richmond (Independent City), VIRGINIA",37.541540003168,-77.437376984133,VA,FALSE
03000188,NA,National Theater,VIRGINIA,Richmond,Richmond (Independent City),700-710 E. Broad St.,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/41683065,FALSE,FALSE,FALSE,TRUE,FALSE,4/2/03,NA,Towne Theater; 127-178-1,NA,03000188,"700-710 E. Broad St., Richmond (Independent City), VIRGINIA",37.541878925423,-77.43516893938,VA,FALSE
92001710,NA,Lincoln Theatre,VIRGINIA,Smyth,Marion,117 E. Main St.,Listed,Single,FALSE,0.2,ART; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/41683652,FALSE,FALSE,FALSE,TRUE,FALSE,12/17/92,NA,DHR File No. 119-09,NA,92001710,"117 E. Main St., Marion, VIRGINIA",36.833559533969,-81.519116648249,VA,FALSE
07000802,NA,Moonlite Theatre,VIRGINIA,Washington,Abingdon,17555 Lee Highway,Listed,Single,FALSE,13.3,ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/41684069,FALSE,FALSE,FALSE,TRUE,FALSE,8/8/07,NA,Moonlite Drive-in; 095-5256,NA,07000802,"17555 Lee Highway, Abingdon, VIRGINIA",36.676247472258,-82.048566770762,VA,FALSE
91001495,NA,Ruby Theater,WASHINGTON,Chelan,Chelan,135 E. Woodin Ave.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/75610846,FALSE,FALSE,FALSE,TRUE,FALSE,10/7/91,NA,NA,NA,91001495,"135 E. Woodin Ave., Chelan, WASHINGTON",47.840206780396,-120.017423238613,WA,FALSE
12000421,NA,Kiggins Theater,WASHINGTON,Clark,Vancouver,1011 Main St.,Listed,Multiple,FALSE,0.9,ARCHITECTURE; COMMERCE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/75610910,FALSE,FALSE,FALSE,TRUE,FALSE,7/17/12,NA,NA,NA,12000421,"1011 Main St., Vancouver, WASHINGTON",45.629276263355,-122.671265547476,WA,FALSE
85003014,NA,Columbia Theater,WASHINGTON,Cowlitz,Longview,1225 Vandercook Way,Listed,Multiple,FALSE,0.9,COMMUNITY PLANNING AND DEVELOPMENT; COMMERCE; ENTERTAINMENT/RECREATION; ARCHITECTURE; SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/75610963,FALSE,FALSE,FALSE,TRUE,FALSE,12/5/85,NA,NA,NA,85003014,"1225 Vandercook Way, Longview, WASHINGTON",46.14099073061,-122.932297439606,WA,FALSE
99000402,NA,Nifty Theatre,WASHINGTON,Douglas,Waterville,201 Locust,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75611009,FALSE,FALSE,FALSE,TRUE,FALSE,7/27/99,NA,NA,NA,99000402,"201 Locust, Waterville, WASHINGTON",47.647431679477,-120.06993568731,WA,FALSE
87001334,NA,Seventh Street Theater,WASHINGTON,Grays Harbor,Hoquiam,313 Seventh St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75612228,FALSE,FALSE,TRUE,FALSE,FALSE,8/6/87,NA,NA,NA,87001334,"313 Seventh St., Hoquiam, WASHINGTON",46.977416415223,-123.885460162482,WA,FALSE
75001854,NA,Coliseum Theater,WASHINGTON,King,Seattle,5th Ave. and Pike St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75612546,FALSE,TRUE,FALSE,FALSE,FALSE,7/7/75,NA,NA,NA,75001854,"5th Ave. and Pike St., Seattle, WASHINGTON",47.610689484333,-122.335561524302,WA,FALSE
74001958,NA,Moore Theatre and Hotel,WASHINGTON,King,Seattle,1932 2nd Ave.,Listed,Single,FALSE,0.9,ENGINEERING; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75612460,FALSE,FALSE,FALSE,TRUE,FALSE,8/30/74,NA,NA,NA,74001958,"1932 2nd Ave., Seattle, WASHINGTON",47.611724314099,-122.341115289527,WA,FALSE
74001959,NA,Paramount Theatre,WASHINGTON,King,Seattle,911 Pine St.,Listed,Single,FALSE,1,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/75612498,FALSE,FALSE,FALSE,TRUE,FALSE,10/9/74,NA,NA,NA,74001959,"911 Pine St., Seattle, WASHINGTON",47.613533757447,-122.331455313755,WA,FALSE
86000970,NA,Showboat Theatre,WASHINGTON,King,Seattle,"University of Washington, 1705 N.E. Pacific St.",Listed,Single,FALSE,0.9,EDUCATION; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/75612622,FALSE,FALSE,TRUE,FALSE,FALSE,4/25/86,NA,NA,NA,86000970,"University of Washington, 1705 N.E. Pacific St., Seattle, WASHINGTON",47.650344016798996,-122.309072028058,WA,FALSE
91000540,NA,Raymond Theater,WASHINGTON,Pacific,Raymond,325 N. Third St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75612889,FALSE,FALSE,FALSE,TRUE,FALSE,5/1/91,NA,NA,NA,91000540,"325 N. Third St., Raymond, WASHINGTON",46.686146624489,-123.733268961195,WA,FALSE
09001235,NA,Blue Mouse Theatre,WASHINGTON,Pierce,Tacoma,2611 N. Proctor St.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75611356,FALSE,FALSE,FALSE,TRUE,FALSE,1/13/10,NA,Blue Mouse Junior; Proctor Street Theatre; The Bijou; Proctor Theatre; Proctor Street Blue Mouse Theatre,NA,09001235,"2611 N. Proctor St., Tacoma, WASHINGTON",47.271629221398,-122.48851600219,WA,FALSE
93000357,NA,Masonic Temple Building-Temple Theater,WASHINGTON,Pierce,Tacoma,47 St. Helens Ave.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE; SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/75611366,FALSE,FALSE,FALSE,TRUE,FALSE,4/29/93,NA,Heilig's Theater;John Hamrick's Temple Theater,NA,93000357,"47 St. Helens Ave., Tacoma, WASHINGTON",47.262787528924,-122.445566627404,WA,FALSE
76001902,NA,Pantages Theatre,WASHINGTON,Pierce,Tacoma,901 and 909 Broadway,Listed,Single,FALSE,0.9,COMMERCE; ENTERTAINMENT/RECREATION; ARCHITECTURE; INVENTION,BUILDING,https://catalog.archives.gov/id/75612966,FALSE,TRUE,FALSE,FALSE,FALSE,11/7/76,NA,Jones Building;The Roxy,NA,76001902,"901 and 909 Broadway, Tacoma, WASHINGTON",47.255052289579,-122.440174968187,WA,FALSE
92001041,NA,Rialto Theater,WASHINGTON,Pierce,Tacoma,310 Ninth St.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/75611504,FALSE,FALSE,FALSE,TRUE,FALSE,8/21/92,NA,NA,NA,92001041,"310 Ninth St., Tacoma, WASHINGTON",47.254946048956,-122.441565693562,WA,FALSE
87001987,NA,Lincoln Theater and Commercial Block,WASHINGTON,Skagit,Mt. Vernon,301--329 Kincaid St. & 710--740 First St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/75613163,FALSE,FALSE,FALSE,TRUE,FALSE,11/5/87,NA,NA,NA,87001987,"301--329 Kincaid St. & 710--740 First St., Mt. Vernon, WASHINGTON",48.41763110292,-122.339242269443,WA,FALSE
88002758,NA,Clemmer Theater,WASHINGTON,Spokane,Spokane,W. 901 Sprague Ave.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/75613443,FALSE,FALSE,FALSE,TRUE,FALSE,12/1/88,NA,State Theater,NA,88002758,"W. 901 Sprague Ave., Spokane, WASHINGTON",47.657049916525,-117.42523812569,WA,FALSE
01001287,NA,Fox Theater,WASHINGTON,Spokane,Spokane,1005 W. Sprague Ave.,Listed,Multiple,FALSE,1,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/75611591,FALSE,FALSE,FALSE,TRUE,FALSE,11/30/01,NA,NA,NA,01001287,"1005 W. Sprague Ave., Spokane, WASHINGTON",47.657115613939,-117.426759920782,WA,FALSE
13000999,NA,Garland Theater,WASHINGTON,Spokane,Spokane,924 W. Garland Ave.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,12/24/13,NA,NA,NA,13000999,"924 W. Garland Ave., Spokane, WASHINGTON",47.693715546138,-117.425631823682,WA,FALSE
93000358,NA,Liberty Theater,WASHINGTON,Walla Walla,Walla Walla,50 E. Main St.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75611749,FALSE,FALSE,FALSE,TRUE,FALSE,4/29/93,NA,American Theater,NA,93000358,"50 E. Main St., Walla Walla, WASHINGTON",46.067491884375,-118.337406533927,WA,FALSE
78002786,NA,Mount Baker Theatre,WASHINGTON,Whatcom,Bellingham,106 N. Commercial St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75613648,FALSE,TRUE,FALSE,FALSE,FALSE,12/14/78,NA,NA,NA,78002786,"106 N. Commercial St., Bellingham, WASHINGTON",48.752255830333,-122.477923455871,WA,TRUE
04000200,NA,Cordova Theater,WASHINGTON,Whitman,Pullman,135 N. Grand Ave.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75611825,FALSE,FALSE,FALSE,TRUE,FALSE,3/18/04,NA,NA,NA,04000200,"135 N. Grand Ave., Pullman, WASHINGTON",46.730397118596,-117.181709388821,WA,FALSE
