Ref#,Prefix,Property Name,State,County,City,Street & Number,Status,Request Type,Restricted Address,Acreage of Property,Area of Significance,Category of Property,External Link,Level of Significance - International,Level of Significance - National,Level of Significance - State,Level of Significance - Local,Level of Significance - Not Indicated,Listed Date,NHL Designated Date,Other Names,Park Name,Property ID
75000041,NA,Embassy Theater and Indiana Hotel,INDIANA,Allen,Fort Wayne,121 W. Jefferson St.,Listed,Single,FALSE,0.9,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/132002469,FALSE,FALSE,TRUE,FALSE,FALSE,9/5/75,NA,NA,NA,75000041
100011042,SG,Fort Wayne Performing Arts Theatre,INDIANA,Allen,Fort Wayne,303 East Main Street,Listed,Single,FALSE,0.88,ARCHITECTURE,building,NA,FALSE,TRUE,FALSE,TRUE,FALSE,11/25/24,NA,"The Arts United Center of Greater Fort Wayne, Inc.",NA,100011042
04001315,NA,Fowler Theatre,INDIANA,Benton,Fowler,111 E. 5th St.,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/132002584,FALSE,FALSE,FALSE,TRUE,FALSE,12/6/04,NA,NA,NA,04001315
94001120,NA,"Leive, Parks and Stapp Opera House",INDIANA,Dearborn,Aurora,321--325 Second St.,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/132002824,FALSE,FALSE,FALSE,TRUE,FALSE,9/20/94,NA,Grand Opera House;029-029-51058,NA,94001120
78000028,NA,Knights of Pythias Building and Theatre,INDIANA,Decatur,Greensburg,215 N. Broadway,Listed,Single,FALSE,0.9,SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/132002852,FALSE,FALSE,FALSE,TRUE,FALSE,3/28/78,NA,K. of P. Building,NA,78000028
80000036,NA,Lerner Theatre,INDIANA,Elkhart,Elkhart,401 S. Main St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/132002983,FALSE,FALSE,FALSE,TRUE,FALSE,10/2/80,NA,Elco Theatre,NA,80000036
79000018,NA,Guyer Opera House,INDIANA,Henry,Lewisville,U.S. 40,Listed,Single,FALSE,0.9,SOCIAL HISTORY; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/132003290,FALSE,FALSE,FALSE,TRUE,FALSE,12/6/79,NA,Lewisville Public Hall,NA,79000018
94001353,NA,Gary Public Schools Memorial Auditorium,INDIANA,Lake,Gary,700--734 Massachusetts St.,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/132003619,FALSE,FALSE,FALSE,TRUE,FALSE,11/25/94,NA,NA,NA,94001353
87000069,NA,Hoosier Theater Building,INDIANA,Lake,Whiting,1329--1335 One Hundred-nineteenth St.,Listed,Single,FALSE,0.9,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/132003631,FALSE,FALSE,FALSE,TRUE,FALSE,2/18/87,NA,NA,NA,87000069
81000020,NA,Mitchell Opera House,INDIANA,Lawrence,Mitchell,7th and Brooks Sts.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; POLITICS/GOVERNMENT,BUILDING,https://catalog.archives.gov/id/132003710,FALSE,FALSE,FALSE,TRUE,FALSE,4/2/81,NA,Mitchell City Hall,NA,81000020
91001165,NA,Paramount Theater Building,INDIANA,Madison,Anderson,1124 Meridian St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/132003742,FALSE,FALSE,FALSE,TRUE,FALSE,8/29/91,NA,Paramount Centre;095-015-46071,NA,91001165
80000058,NA,Circle Theater,INDIANA,Marion,Indianapolis,45 Monument Circle,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/132003811,FALSE,FALSE,FALSE,TRUE,FALSE,6/16/80,NA,NA,NA,80000058
79000035,NA,Indiana Theatre,INDIANA,Marion,Indianapolis,134 W. Washington St.,Listed,Single,FALSE,1,ART; ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/132003912,FALSE,TRUE,FALSE,FALSE,FALSE,1/29/79,NA,NA,NA,79000035
04000630,NA,Rivoli Theater,INDIANA,Marion,Indianapolis,3155 E. 10th St.,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/132004028,FALSE,FALSE,FALSE,TRUE,FALSE,6/22/04,NA,098-295-1041,NA,04000630
83000112,NA,Princess Theatre,INDIANA,Monroe,Bloomington,206 N. Walnut St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/132004229,FALSE,FALSE,FALSE,TRUE,FALSE,6/16/83,NA,See Also:Princess Theatre Building (Boundary Decrease),NA,83000112
02000201,NA,Vurpillat's Opera House,INDIANA,Pulaski,Winamac,Jct. of Market and Main Sts.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/132004571,FALSE,FALSE,FALSE,TRUE,FALSE,3/20/02,NA,NA,NA,02000201
06000309,NA,Versailles School and Tyson Auditorium,INDIANA,Ripley,Versailles,100 South High St.,Listed,Multiple,FALSE,3.8,ARCHITECTURE; EDUCATION,building,https://catalog.archives.gov/id/132002034,FALSE,FALSE,FALSE,TRUE,FALSE,4/19/06,NA,137-647-37011,NA,06000309
85001204,NA,Blackstone-State Theater,INDIANA,St. Joseph,South Bend,212 S. Michigan,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/132002062,FALSE,FALSE,FALSE,TRUE,FALSE,6/5/85,NA,NA,NA,85001204
85001226,NA,Palace Theater,INDIANA,St. Joseph,South Bend,211 N. Michigan,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/132002136,FALSE,FALSE,FALSE,TRUE,FALSE,6/5/85,NA,NA,NA,85001226
82000077,NA,Old Hoosier Theatre,INDIANA,Switzerland,Vevay,Cheapside and Ferry Sts.,Listed,Single,FALSE,0.9,COMMERCE; POLITICS/GOVERNMENT; ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/132004844,FALSE,FALSE,FALSE,TRUE,FALSE,3/1/82,NA,Old Theatre Building,NA,82000077
81000030,NA,Mars Theatre,INDIANA,Tippecanoe,Lafayette,11 N. 6th St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/132004905,FALSE,FALSE,FALSE,TRUE,FALSE,1/26/81,NA,Denis H. Long Center for the Performing Arts,NA,81000030
82000124,AD,Victory Theater and Hotel Sonntag (Additional Documentation),INDIANA,Vanderburgh,Evansville,600-614 Main St.,Listed,Add.Doc.,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/132002286,FALSE,FALSE,FALSE,TRUE,FALSE,7/1/82,NA,NA,NA,82000124
83000110,NA,Hippodrome Theatre,INDIANA,Vigo,Terre Haute,727 Ohio St.,Listed,Multiple,FALSE,0.9,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/132002326,FALSE,FALSE,FALSE,TRUE,FALSE,6/30/83,NA,Wabash Theatre,NA,83000110
83004578,NA,Indiana Theatre,INDIANA,Vigo,Terre Haute,683 Ohio St.,Listed,Multiple,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/132002333,FALSE,FALSE,FALSE,TRUE,FALSE,11/13/97,NA,NA,NA,83004578
100006572,SG,13-24 Drive-In Movie Theater,INDIANA,Wabash,Wabash,890 North IN 13,Listed,Single,FALSE,17,ARCHITECTURE; ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,5/26/21,NA,NA,NA,100006572
82000053,NA,Murray Theater,INDIANA,Wayne,Richmond,1003 Main St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/132005195,FALSE,FALSE,FALSE,TRUE,FALSE,3/25/82,NA,Richmond Civic Theater-Norbert Silbiger Theater,NA,82000053
79000880,NA,Warren Opera House Block and Hetherington Block,IOWA,Adair,Greenfield,156 Public Sq.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75338197,FALSE,FALSE,FALSE,TRUE,FALSE,10/18/79,NA,NA,NA,79000880
93000954,NA,Corning Opera House,IOWA,Adams,Corning,800 Davis Ave.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/75335913,FALSE,FALSE,FALSE,TRUE,FALSE,9/21/93,NA,NA,NA,93000954
93000764,NA,Cotton Theater,IOWA,Black Hawk,Cedar Falls,103 Main St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75338265,FALSE,FALSE,FALSE,TRUE,FALSE,7/23/93,NA,Regent Theater,NA,93000764
09000329,NA,Malek Theatre,IOWA,Buchanan,Independence,116 2nd Ave. NE.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75338332,FALSE,FALSE,FALSE,TRUE,FALSE,5/21/09,NA,The Malek,NA,09000329
12000030,NA,Sioux Theatre,IOWA,Buena Vista,Sioux Rapids,218 Main St.,Listed,Multiple,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION; COMMERCE,BUILDING,https://catalog.archives.gov/id/75336057,FALSE,FALSE,FALSE,TRUE,FALSE,2/21/12,NA,Sioux Rapids Area Historical Museum,NA,12000030
15000951,NA,Hardacre Theater,IOWA,Cedar,Tipton,112 E. 5th St.,Listed,Multiple,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION; SOCIAL HISTORY,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,1/5/16,NA,Hardacre Opera House and Memorial Hall; Odd Fellows Hall; The Hardacre,NA,15000951
98001325,NA,Parker's Opera House,IOWA,Cerro Gordo,Mason City,23 N. Federal Ave.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75338437,FALSE,FALSE,FALSE,TRUE,FALSE,11/20/98,NA,Parker's Grand Opera House;Opera House Store;Woolworth's;Par,NA,98001325
10000002,NA,Spencer High School and Auditorium,IOWA,Clay,Spencer,104 E. 4th St.,Listed,Single,FALSE,1.5,EDUCATION; SOCIAL HISTORY,building,https://catalog.archives.gov/id/75338506,FALSE,FALSE,FALSE,TRUE,FALSE,2/12/10,NA,Spencer Middle School and Auditorium,NA,10000002
76000748,NA,Elkader Opera House,IOWA,Clayton,Elkader,207 N. Main,Listed,Single,FALSE,0.9,PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/75338552,FALSE,FALSE,FALSE,TRUE,FALSE,10/8/76,NA,NA,NA,76000748
94001446,NA,St. Olaf Auditorium,IOWA,Clayton,St. Olaf,118 S. Main St.,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION; SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/75338528,FALSE,FALSE,FALSE,TRUE,FALSE,12/9/94,NA,St. Olaf Opera House and Auditorium,NA,94001446
100008627,MP,Denison Opera House,IOWA,Crawford,Denison,1303 Broadway (1301–1305 Broadway),Listed,Multiple,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2/13/23,NA,Germania Opera House; Ritz Theater; Donna Reed Performing Arts Center,NA,100008627
96001373,NA,The Capitol Theater,IOWA,Des Moines,Burlington,211 N. Third St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75338665,FALSE,FALSE,FALSE,TRUE,FALSE,11/22/96,NA,NA,NA,96001373
02001029,NA,Grand Opera House,IOWA,Dubuque,Dubuque,135 8th St.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75336385,FALSE,TRUE,TRUE,FALSE,FALSE,9/20/02,NA,NA,NA,02001029
72000474,NA,Orpheum Theatre and Site,IOWA,Dubuque,Dubuque,405 Main St.,Listed,Single,FALSE,0,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/75338798,FALSE,FALSE,FALSE,TRUE,FALSE,11/14/72,NA,Majestic Theatre,NA,72000474
08001043,NA,"Avery Theater, The",IOWA,Hancock,Garner,495 State St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75338926,FALSE,FALSE,FALSE,TRUE,FALSE,11/12/08,NA,Erickson's Drug Store; Iowa State Inventory Form#41-00095,NA,08001043
90001688,NA,"Pilot Knob State Park, Amphitheater (Area 4)",IOWA,Hancock,Forest City,S of jct. of IA 9 and IA 332,Listed,Multiple,FALSE,1.2,LANDSCAPE ARCHITECTURE; CONSERVATION; ENTERTAINMENT/RECREATION; POLITICS/GOVERNMENT; SOCIAL HISTORY,STRUCTURE,https://catalog.archives.gov/id/75336490,FALSE,FALSE,TRUE,TRUE,FALSE,11/15/90,NA,Forest City State Park;Pilot Mound State Park,NA,90001688
75000690,NA,Metropolitan Opera House,IOWA,Hardin,Iowa Falls,515 Washington St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75338941,FALSE,FALSE,FALSE,TRUE,FALSE,2/20/75,NA,Met Theatre,NA,75000690
91001119,NA,Masonic Temple Theater,IOWA,Henry,Mount Pleasant,115 N. Main,Listed,Multiple,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75336559,FALSE,FALSE,FALSE,TRUE,FALSE,9/6/91,NA,NA,NA,91001119
81000245,NA,Cresco Opera House,IOWA,Howard,Cresco,115 W. 2nd Ave.,Listed,Single,FALSE,0.9,SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/75339021,FALSE,FALSE,FALSE,TRUE,FALSE,8/27/81,NA,Cresco Theater,NA,81000245
01000911,NA,Englert Theatre,IOWA,Johnson,Iowa City,221 E. Washington St.,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/75339208,FALSE,FALSE,FALSE,TRUE,FALSE,8/30/01,NA,NA,NA,01000911
73000733,NA,Masonic Opera House,IOWA,Keokuk,What Cheer,201 Barnes St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/75339290,FALSE,FALSE,FALSE,TRUE,FALSE,6/4/73,NA,What Cheer Opera House,NA,73000733
83000386,NA,Lattner Auditorium Building,IOWA,Linn,Cedar Rapids,"217 4th Ave., SE",Listed,Single,FALSE,0.9,COMMERCE; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75339418,FALSE,FALSE,FALSE,TRUE,FALSE,2/17/83,NA,Lattner Building,NA,83000386
76000778,NA,Paramount Theater Building,IOWA,Linn,Cedar Rapids,"121--127 3rd Ave., SE",Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75339442,FALSE,FALSE,FALSE,TRUE,FALSE,8/26/76,NA,NA,NA,76000778
91001080,NA,Pella Opera House,IOWA,Marion,Pella,611 Franklin St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75339549,FALSE,FALSE,FALSE,TRUE,FALSE,3/20/92,NA,NA,NA,91001080
90001194,NA,Onawa IOOF Opera House,IOWA,Monona,Onawa,1023 Tenth Ave.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; SOCIAL HISTORY; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/75339617,FALSE,FALSE,FALSE,TRUE,FALSE,8/3/90,NA,Onawa Opera House,NA,90001194
12000403,NA,Akron Opera House,IOWA,Plymouth,Akron,151 Reed St.,Listed,Multiple,FALSE,0.9,PERFORMING ARTS; COMMERCE,BUILDING,https://catalog.archives.gov/id/75337216,FALSE,FALSE,FALSE,TRUE,FALSE,7/10/12,NA,NA,NA,12000403
95000965,NA,Sylvan Theater Historic District,IOWA,Polk,Des Moines,"In Greenwood Park on W side of 45th St., 1 block S of jct. with Grand Ave.",Listed,Single,FALSE,4,SOCIAL HISTORY; ENTERTAINMENT/RECREATION; LANDSCAPE ARCHITECTURE,DISTRICT,https://catalog.archives.gov/id/75339900,FALSE,FALSE,FALSE,TRUE,FALSE,8/15/95,NA,Greenwood Park Outdoor Theater,NA,95000965
100006522,MP,Brooklyn Opera House–Broadway Theatre,IOWA,Poweshiek,Brooklyn,115 Jackson St.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,5/17/21,NA,Broadway Theatre,NA,100006522
98001273,NA,Hotel Mississippi-RKO Orpheum Theater,IOWA,Scott,Davenport,106 E. Third St.,Listed,Multiple,FALSE,0.9,ARCHITECTURE; COMMERCE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/75337773,FALSE,FALSE,FALSE,TRUE,FALSE,10/22/98,NA,Mississippi Hotel;Adler Theatre,NA,98001273
09000107,NA,"Hawarden City Hall, Fire Station and Auditorium",IOWA,Sioux,Hawarden,715 Central Ave.,Listed,Single,FALSE,0.9,POLITICS/GOVERNMENT,BUILDING,https://catalog.archives.gov/id/75340110,FALSE,FALSE,FALSE,TRUE,FALSE,3/10/09,NA,City Auditorium; Community Center,NA,09000107
80001460,NA,Grand Auditorium and Hotel Block,IOWA,Story,Story City,Broad St.,Listed,Single,FALSE,1,COMMUNITY PLANNING AND DEVELOPMENT; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75340132,FALSE,FALSE,FALSE,TRUE,FALSE,1/25/80,NA,NA,NA,80001460
79000944,NA,Wieting Theater,IOWA,Tama,Toledo,101 S. Church St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75340160,FALSE,FALSE,FALSE,TRUE,FALSE,4/26/79,NA,NA,NA,79000944
95001317,NA,McHaffey Opera House,IOWA,Wapello,Eldon,414 Elm St.,Listed,Single,FALSE,0.1,ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/75340232,FALSE,FALSE,FALSE,TRUE,FALSE,11/22/95,NA,NA,NA,95001317
79000950,NA,Ossian Opera House,IOWA,Winneshiek,Ossian,Main St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75340306,FALSE,FALSE,FALSE,TRUE,FALSE,6/18/79,NA,K.C. Hall,NA,79000950
80001462,NA,Steyer Opera House,IOWA,Winneshiek,Decorah,102--104 W. Water St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75340308,FALSE,FALSE,FALSE,TRUE,FALSE,1/24/80,NA,NA,NA,80001462
06000316,NA,Municipal Auditorium,IOWA,Woodbury,Sioux City,500 Gordon Dr.,Listed,Single,FALSE,5,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75340349,FALSE,FALSE,FALSE,TRUE,FALSE,7/27/06,NA,NA,NA,06000316
00000919,NA,New Orpheum Theatre,IOWA,Woodbury,Sioux City,520-28 Pierce St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/75340404,FALSE,FALSE,FALSE,TRUE,FALSE,8/25/00,NA,Orpheum Electric Building,NA,00000919
100009703,MP,Iola Theatre,KANSAS,Allen,Iola,202 South Washington Avenue,Listed,Multiple,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,1/5/24,NA,NA,NA,100009703
05000003,NA,Crest Theater,KANSAS,Barton,Great Bend,1905 Lakin Ave.,Listed,Multiple,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2/9/05,NA,NA,NA,05000003
85001978,NA,Hiawatha Memorial Auditorium,KANSAS,Brown,Hiawatha,611 Utah St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,9/5/85,NA,NA,NA,85001978
90001577,NA,Augusta Theater,KANSAS,Butler,Augusta,525 State St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,10/31/90,NA,NA,NA,90001577
73000747,NA,Brown Grand Opera House,KANSAS,Cloud,Concordia,310 W. 6th St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; SOCIAL HISTORY,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,7/26/73,NA,Brown Grand Theater,NA,73000747
05000005,NA,Plaza Theater,KANSAS,Coffey,Burlington,404 Neosho St.,Listed,Multiple,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2/9/05,NA,Flint Hills Opry; The Music Box Theatre,NA,05000005
05000010,NA,Chief Theater,KANSAS,Comanche,Coldwater,122 E. Main St.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2/9/05,NA,Gossett Theater; Stark's Comanche Theatre,NA,05000010
100007282,MP,Winfield Fox Theatre,KANSAS,Cowley,Winfield,1007 Main St.,Listed,Multiple,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,1/6/22,NA,"Marquee Performing Arts Center; Zimm Theatre; Winfield Cinemas 1 &amp; 2,; KHRI # 035- 5970-00076",NA,100007282
08000301,NA,Colonial Fox Theatre,KANSAS,Crawford,Pittsburg,409 N. Broadway,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,4/16/08,NA,037-4460-0078,NA,08000301
15000382,NA,Baldwin City School and Auditorium-Gymnasium,KANSAS,Douglas,Baldwin City,704 Chapel St.,Listed,Multiple,FALSE,1.8,EDUCATION,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,7/7/15,NA,KHRI # 045-0340-00074; 045-0340-00075,NA,15000382
05000006,NA,Palace Theater,KANSAS,Edwards,Kinsley,222 E. 6th St.,Listed,Multiple,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2/9/05,NA,NA,NA,05000006
80001467,NA,Grainfield Opera House,KANSAS,Gove,Grainfield,Main and 3rd Sts.,Listed,Single,FALSE,1,COMMERCE; EXPLORATION/SETTLEMENT,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,11/28/80,NA,NA,NA,80001467
05000008,NA,Northup Theater,KANSAS,Hamilton,Syracuse,116 N. Main St.,Listed,Multiple,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2/9/05,NA,NA,NA,05000008
91000464,NA,Anthony Theater,KANSAS,Harper,Anthony,220 W. Main St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,4/18/91,NA,NA,NA,91000464
05000009,NA,Overland Theater,KANSAS,Johnson,Overland Park,7204 W. 80th St.,Listed,Multiple,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2/9/05,NA,Rio Theater; Kimo South; Park Cinema; Theatre for Young America,NA,05000009
90001575,NA,Hollywood Theater,KANSAS,Leavenworth,Leavenworth,401 Delaware St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,10/25/90,NA,NA,NA,90001575
85000693,NA,Granada Theater,KANSAS,Lyon,Emporia,809 Commercial,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,4/4/85,NA,Fox Theater,NA,85000693
10001142,NA,Florence Opera House,KANSAS,Marion,Florence,SW Corner of 5th and Main,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; PERFORMING ARTS; SOCIAL HISTORY,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,1/18/11,NA,115-1790-00006,NA,10001142
08000984,NA,Waterville Opera House,KANSAS,Marshall,Waterville,200 E. Front St.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; POLITICS/GOVERNMENT; ARCHITECTURE,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,10/16/08,NA,Waterville City Hall; 117-5680-0006,NA,08000984
72001452,NA,McPherson Opera House,KANSAS,McPherson,McPherson,221 S. Main St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,NA,FALSE,FALSE,TRUE,TRUE,FALSE,3/16/72,NA,NA,NA,72001452
100011629,SG,Ursuline Academy - Auditorium,KANSAS,Miami,Paola,905 E Wea Street,Listed,Single,FALSE,0.9,ARCHITECTURE,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,4/1/25,NA,Ursuline Sisters Academy; Paola Community Center; KHRI # 121-4320-00034,NA,100011629
88001903,NA,Booth Theater,KANSAS,Montgomery,Independence,119 W. Myrtle St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,10/13/88,NA,NA,NA,88001903
05000007,NA,Midland Theater,KANSAS,Montgomery,Coffeyville,212-214 W. 8th St.,Listed,Multiple,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2/9/05,NA,New Tackett Theater; Fox Midland Theater,NA,05000007
06001241,NA,Shirley Opera House,KANSAS,Rawlins,Atwood,503 Main St.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,1/16/07,NA,153-0300-0011,NA,06001241
89001391,NA,Fox Theater,KANSAS,Reno,Hutchinson,18 E. First,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,9/7/89,NA,NA,NA,89001391
06000112,NA,Dream Theater,KANSAS,Russell,Russell,629 N. Main St.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,3/8/06,NA,167-4820-0015,NA,06000112
88001171,NA,Fox-Watson Theater Building,KANSAS,Saline,Salina,155 S. Santa Fe Ave.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,8/4/88,NA,Watson Theater Building,NA,88001171
